35.0247051,-118.6777398,A,"c(-118.679161037505, -118.679062885448, -118.678065099637, -118.677969775789, -118.677900374349, -118.677852358859, -118.677788501318, -118.676912383252, -118.676810307111, -118.67669228625, 35.0249335523815, 35.0240351264528, 35.0249577869438, 35.0240384445196, 35.0256834403405, 35.0247679151372, 35.0238962268975, 35.0256917069665, 35.0248504804766, 35.0239881009037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
35.02565724,-118.672847,B,"c(-118.674719923343, -118.674055579707, -118.673867551551, -118.673336340451, -118.673218261044, -118.672733632274, -118.672484242461, -118.67204300906, -118.671881273212, -118.671208698914, 35.0248886335742, 35.0255913041729, 35.0243057221534, 35.0255651122209, 35.0250066638892, 35.0262585111227, 35.0250349913148, 35.0270556917095, 35.0257252597496, 35.0264711622485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
35.01994737,-118.6730694,C,"c(-118.674422967834, -118.674185400225, -118.673857952782, -118.673727007631, -118.673294055813, -118.673107924094, -118.672811797129, -118.672643188411, -118.671739452212, -118.671587696604, 35.0195842358681, 35.0187401608435, 35.0206355192022, 35.0197921690303, 35.0196963275642, 35.0188213036686, 35.0207435080245, 35.019888513631, 35.0208411367949, 35.0199935010725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.97803589,-118.5942925,D,"c(-118.59588065339, -118.595708924159, -118.595070327552, -118.594792052477, -118.594012527153, -118.593771442069, -118.593741960343, -118.59351367039, -118.59273228163, -118.592424240662, 34.9782365652652, 34.9790956691521, 34.9780677129616, 34.978935110395, 34.9778794029729, 34.9787226193763, 34.9774501410948, 34.9765637272527, 34.9776751533792, 34.9768017791297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.97638872,-118.5879618,E,"c(-118.588965625249, -118.588935856921, -118.588820349547, -118.588757618366, -118.587900257149, -118.587864624474, -118.587794529212, -118.587697741469, -118.586680060085, -118.58663259142, 34.9761593312802, 34.9752761953332, 34.9771290000273, 34.9762519656432, 34.9761647871334, 34.9752747364069, 34.9771580367436, 34.9762884493461, 34.9772118439612, 34.9763037486307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.97792309,-118.5835894,F,"c(-118.584212159069, -118.584138843949, -118.584100258224, -118.584089903248, -118.584005517899, -118.583139161938, -118.583109995612, -118.583089523439, -118.582994832701, -118.582943758211, 34.9775777948512, 34.9784535514688, 34.9793133603771, 34.9773445750727, 34.9764408882868, 34.9775605579732, 34.9784464257592, 34.9793125472207, 34.9773120230978, 34.9764153786905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.97128945,-118.5828246,G,"c(-118.583885962125, -118.583716038863, -118.583640036931, -118.583481849524, -118.582797034027, -118.582650757, -118.582538982016, -118.582414943343, -118.581664895875, -118.581656875636, 34.9706749156313, 34.9714711879175, 34.971629611854, 34.9724411899616, 34.9705405803726, 34.9713405067563, 34.9714811403218, 34.9723845113303, 34.9712336317399, 34.9703950854513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.9724578,-118.5859252,H,"c(-118.587069008335, -118.586887501471, -118.586345334529, -118.586254240724, -118.586119936504, -118.585920130653, -118.585266833923, -118.585204721546, -118.585091461498, -118.584902984227, 34.9719638868262, 34.9727808187907, 34.9727008448251, 34.9736211871585, 34.971740878416, 34.9725471771508, 34.9725682293037, 34.973466064506, 34.9715261957784, 34.9722902417813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
34.97211104,-118.5903684,I,"c(-118.592244011409, -118.591673734645, -118.591213969136, -118.590911707282, -118.590671667187, -118.590322714424, -118.589863266624, -118.589769226881, -118.589307728844, -118.588812902225, 34.9716340616993, 34.9724406550779, 34.9714476993503, 34.9715524894705, 34.9722375669441, 34.9724359242751, 34.971147164842, 34.9731947134878, 34.9720037639896, 34.9727987679661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
